
"state","county","anew_score"
"georgia","fulton",4.63
"georgia","fulton",4.905
"georgia","fulton",7.33
"georgia","fulton",7.26
"georgia","fulton",8.72
"georgia","fulton",8.72
"georgia","fulton",8.21
"georgia","fulton",2.12
"georgia","fulton",8.22
"georgia","fulton",5.22
"georgia","fulton",5.08
"georgia","fulton",7.83
"georgia","fulton",4.88
"georgia","fulton",6.99
"georgia","fulton",2.78
"georgia","fulton",7.64
"georgia","fulton",5.3
"georgia","fulton",6.245
"georgia","fulton",5.24
"georgia","fulton",8.02
"georgia","fulton",5.265
"georgia","fulton",7.47
"georgia","fulton",7.47
"georgia","fulton",8.38
"georgia","fulton",5.9
"georgia","fulton",5.11
"georgia","fulton",5.29
"georgia","fulton",6.411111111
"georgia","fulton",2.24
"georgia","fulton",7.33
"georgia","fulton",7.7
"georgia","fulton",8.02
"georgia","fulton",8.37
"georgia","fulton",6.411111111
"georgia","gilmer",8.425
"georgia","glynn",6.34
"georgia","glynn",7.47
"georgia","glynn",7.5
"georgia","glynn",7.91
"georgia","glynn",5.31
"georgia","glynn",5.78
"georgia","glynn",6.87
"georgia","glynn",6.865
"georgia","glynn",8.21
"georgia","glynn",7.765
"georgia","glynn",7.82
"georgia","glynn",7.43
"georgia","glynn",5.22
"georgia","glynn",7.44
"georgia","glynn",6.64
"georgia","glynn",5.78
"georgia","glynn",6.76
"georgia","glynn",6.76
"georgia","glynn",6.411111111
"georgia","glynn",7.47
"georgia","glynn",7.47
"georgia","glynn",6.411111111
"georgia","glynn",7.47666666666667
"georgia","glynn",5.72
"georgia","glynn",2.12
"georgia","glynn",7.47
"georgia","glynn",2.79
"georgia","glynn",2.12
"georgia","glynn",8.72
"georgia","glynn",8.025
"georgia","glynn",7.91
"georgia","glynn",7.2
"georgia","glynn",7.81
"georgia","glynn",7.33
"georgia","glynn",6.68
"georgia","glynn",7.27
"georgia","glynn",2.93
"georgia","gordon",4.23
"georgia","gordon",7.07
"georgia","gordon",7.47
"georgia","gordon",4.71
"georgia","gordon",6.87
"georgia","gordon",6.39
"georgia","gordon",2.93
"georgia","grady",7.2
"georgia","grady",5.72
"georgia","greene",7.05
"georgia","greene",7.47
"georgia","greene",8.72
"georgia","greene",4.93
"georgia","greene",8.72
"georgia","greene",6.73
"georgia","greene",2.24
"georgia","greene",4.93
"georgia","gwinnett",2.09
"georgia","gwinnett",8.72
"georgia","gwinnett",5.165
"georgia","gwinnett",8.21
"georgia","gwinnett",8.21
"georgia","gwinnett",3.05
"georgia","gwinnett",8.37
"georgia","gwinnett",8.21
"georgia","gwinnett",7.355
"georgia","gwinnett",5.95
"georgia","gwinnett",7.64
"georgia","gwinnett",7.47
"georgia","gwinnett",8.21
"georgia","gwinnett",5.95
"georgia","gwinnett",7.11
"georgia","gwinnett",6.89
"georgia","gwinnett",7.78
"georgia","gwinnett",6.32
"georgia","gwinnett",2.13
"georgia","gwinnett",8.03
"georgia","gwinnett",6.13666666666667
"georgia","gwinnett",7.47
"georgia","gwinnett",5.9325
"georgia","gwinnett",7.25666666666667
"georgia","gwinnett",8.72
"georgia","gwinnett",6.98
"georgia","gwinnett",8.465
"georgia","gwinnett",8.21
"georgia","gwinnett",7.495
"georgia","gwinnett",2.85
"georgia","gwinnett",5.31
"georgia","gwinnett",8.21
"georgia","gwinnett",8.21
"georgia","gwinnett",1.83
"georgia","gwinnett",7.91
"georgia","gwinnett",7.04
"georgia","gwinnett",8.26
"georgia","gwinnett",4.585
"georgia","gwinnett",8.72
"georgia","gwinnett",7.47
"georgia","gwinnett",8.72
"georgia","gwinnett",6.3475
"georgia","gwinnett",8.21
"georgia","gwinnett",8.21
"georgia","gwinnett",5.72
"georgia","gwinnett",4.36333333333333
"georgia","gwinnett",5.53666666666667
"georgia","gwinnett",8.37
"georgia","gwinnett",5.78
"georgia","gwinnett",8.21
"georgia","gwinnett",5.95
"georgia","gwinnett",7.52
"georgia","gwinnett",7.36
"georgia","gwinnett",2.12
"georgia","gwinnett",6.73
"georgia","gwinnett",2.24
"georgia","gwinnett",6.73
"georgia","gwinnett",7.1
"georgia","gwinnett",5.08
"georgia","gwinnett",8.02
"georgia","gwinnett",8.1
"georgia","gwinnett",8.37
"georgia","gwinnett",6.47
"georgia","gwinnett",6.105
"georgia","gwinnett",6.5
"georgia","gwinnett",3.64
"georgia","gwinnett",2.48
"georgia","gwinnett",6.64
"georgia","gwinnett",4.31
"georgia","gwinnett",6.73
"georgia","gwinnett",3.58
"georgia","gwinnett",5.22
"georgia","gwinnett",8.3
"georgia","gwinnett",5.22
"georgia","gwinnett",8.05
"georgia","gwinnett",7.91
"georgia","gwinnett",7.47
"georgia","gwinnett",7.2
"georgia","gwinnett",7.65
"georgia","gwinnett",6.825
"georgia","gwinnett",8.13
"georgia","gwinnett",7.035
"georgia","gwinnett",3.64
"georgia","gwinnett",8.21
"georgia","gwinnett",6.39
"georgia","gwinnett",3.58
"georgia","gwinnett",1.5
"georgia","gwinnett",7.43
"georgia","gwinnett",8.72
"georgia","gwinnett",8.19
"georgia","gwinnett",7.26
"georgia","gwinnett",7.15
"georgia","gwinnett",5.15
"georgia","gwinnett",7.47
"georgia","gwinnett",7.27
"georgia","gwinnett",6.98
"georgia","gwinnett",6.69
"georgia","gwinnett",6.68
"georgia","gwinnett",7.62
"georgia","gwinnett",6.5
"georgia","gwinnett",7.15
"georgia","gwinnett",6.41
"georgia","gwinnett",7.15
"georgia","gwinnett",6.005
"georgia","gwinnett",8.37
"georgia","gwinnett",7.54
"georgia","gwinnett",7.415
"georgia","gwinnett",7.47
"georgia","gwinnett",7.07
"georgia","gwinnett",5.31
"georgia","gwinnett",6.9425
"georgia","gwinnett",8.72
"georgia","gwinnett",5.4
"georgia","gwinnett",7.59
"georgia","gwinnett",7.26
"georgia","gwinnett",6.72
"georgia","gwinnett",7.52
"georgia","gwinnett",2.13
"georgia","gwinnett",6.08
"georgia","gwinnett",8.26
"georgia","gwinnett",8.177777778
"georgia","gwinnett",7.15
"georgia","gwinnett",3.64
"georgia","gwinnett",7.91
"georgia","gwinnett",3.64
"georgia","gwinnett",4.33
"georgia","gwinnett",6.39
"georgia","gwinnett",8.72
"georgia","gwinnett",7.39
"georgia","gwinnett",8.02
"georgia","gwinnett",6.89
"georgia","gwinnett",7.27
"georgia","gwinnett",7.27
"georgia","gwinnett",6.565
"georgia","gwinnett",6.68
"georgia","gwinnett",2.24
"georgia","gwinnett",6.755
"georgia","gwinnett",2.17
"georgia","gwinnett",7.47
"georgia","gwinnett",5.31
"georgia","gwinnett",2.24
"georgia","gwinnett",2.13
"georgia","gwinnett",7.25
"georgia","gwinnett",5.55
"georgia","gwinnett",8.21
"georgia","gwinnett",2.44
"georgia","gwinnett",7.91
"georgia","gwinnett",2.31
"georgia","gwinnett",6.65
"georgia","gwinnett",7.47
"georgia","gwinnett",7.1
"georgia","gwinnett",7.1
"georgia","gwinnett",2.31
"georgia","gwinnett",6.58333333333333
"georgia","gwinnett",5.93
"georgia","gwinnett",5.55
"georgia","gwinnett",7.47
"georgia","gwinnett",6.73
"georgia","gwinnett",6.73
"georgia","gwinnett",6.1
"georgia","gwinnett",7.47
"georgia","gwinnett",6.34
"georgia","gwinnett",6.58
"georgia","gwinnett",1.84
"georgia","gwinnett",6.32
"georgia","gwinnett",7.325
"georgia","gwinnett",6.02
"georgia","gwinnett",7.62
"georgia","gwinnett",6.33
"georgia","gwinnett",4.63
"georgia","gwinnett",7.05
"georgia","gwinnett",7.6
"georgia","gwinnett",7.47
"georgia","gwinnett",6.32
"georgia","gwinnett",7.6
"georgia","gwinnett",6.03
"georgia","gwinnett",7.6
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",6.16
"georgia","gwinnett",6.411111111
"georgia","gwinnett",6.86
"georgia","gwinnett",6.18
"georgia","gwinnett",2.44
"georgia","gwinnett",6.705
"georgia","gwinnett",6.73
"georgia","gwinnett",2.12
"georgia","gwinnett",6.32
"georgia","gwinnett",5.31
"georgia","gwinnett",7.425
"georgia","gwinnett",7.75
"georgia","gwinnett",7.47
"georgia","gwinnett",6.73
"georgia","gwinnett",6.68
"georgia","gwinnett",8.72
"georgia","gwinnett",6.411111111
"georgia","gwinnett",4.685
"georgia","gwinnett",7.86
"georgia","gwinnett",4.725
"georgia","gwinnett",7.86
"georgia","gwinnett",7.1
"georgia","gwinnett",8.22
"georgia","gwinnett",7.41
"georgia","gwinnett",8.22
"georgia","gwinnett",6.44
"georgia","gwinnett",7.51
"georgia","gwinnett",8.22
"georgia","gwinnett",7.47
"georgia","gwinnett",7.05
"georgia","gwinnett",7.21
"georgia","gwinnett",5.42
"georgia","gwinnett",7.47
"georgia","gwinnett",7.535
"georgia","gwinnett",7.2
"georgia","gwinnett",7.47
"georgia","gwinnett",7.91
"georgia","gwinnett",7.1
"georgia","gwinnett",7.62
"georgia","gwinnett",5.31
"georgia","gwinnett",8.72
"georgia","gwinnett",6.02
"georgia","gwinnett",7.795
"georgia","gwinnett",6.19
"georgia","gwinnett",6.65
"georgia","gwinnett",3.07
"georgia","gwinnett",7.62
"georgia","gwinnett",2.44
"georgia","gwinnett",6.39
"georgia","gwinnett",8.37
"georgia","gwinnett",5.935
"georgia","gwinnett",7.11
"georgia","gwinnett",7.08
"georgia","gwinnett",2.12
"georgia","gwinnett",7.47
"georgia","gwinnett",7.16
"georgia","gwinnett",6.411111111
"georgia","gwinnett",7.62
"georgia","gwinnett",7.33
"georgia","gwinnett",6.845
"georgia","gwinnett",7.84
"georgia","gwinnett",2.82
"georgia","gwinnett",5.31
"georgia","gwinnett",4.32
"georgia","gwinnett",8.72
"georgia","gwinnett",4.33
"georgia","gwinnett",6
"georgia","gwinnett",6.87
"georgia","gwinnett",6.87
"georgia","gwinnett",5.02
"georgia","gwinnett",7.33
"georgia","gwinnett",6.745
"georgia","gwinnett",6.895
"georgia","gwinnett",7.47
"georgia","gwinnett",6.755
"georgia","gwinnett",7.47
"georgia","gwinnett",6.73
"georgia","gwinnett",2.24
"georgia","gwinnett",7.84
"georgia","gwinnett",8.72
"georgia","gwinnett",2.95
"georgia","gwinnett",6.87
"georgia","gwinnett",6.87
"georgia","gwinnett",6.87
"georgia","gwinnett",6.73
"georgia","gwinnett",6.8
"georgia","gwinnett",6.87
"georgia","gwinnett",3.13
"georgia","gwinnett",7.2
"georgia","gwinnett",5.22
"georgia","gwinnett",7.8
"georgia","gwinnett",8.13
"georgia","gwinnett",6.73
"georgia","gwinnett",6.87
"georgia","gwinnett",6.39
"georgia","gwinnett",2.43
"georgia","gwinnett",7.26
"georgia","gwinnett",7.33
"georgia","gwinnett",7.66
"georgia","gwinnett",5.98333333333333
"georgia","gwinnett",6.32
"georgia","gwinnett",6.73
"georgia","gwinnett",4.72
"georgia","gwinnett",3.76
"georgia","gwinnett",8.025
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",6.45
"georgia","gwinnett",8.72
"georgia","gwinnett",5.805
"georgia","gwinnett",1.89
"georgia","gwinnett",7.05
"georgia","gwinnett",2.3
"georgia","gwinnett",5.24
"georgia","gwinnett",4.51
"georgia","gwinnett",7.74
"georgia","gwinnett",7.52
"georgia","gwinnett",8.22
"georgia","gwinnett",7.47
"georgia","gwinnett",8.72
"georgia","gwinnett",6.87
"georgia","gwinnett",5.39
"georgia","gwinnett",7.91
"georgia","gwinnett",6.73
"georgia","gwinnett",2.24
"georgia","gwinnett",2.24
"georgia","gwinnett",7.47
"georgia","gwinnett",1.61
"georgia","gwinnett",6.73
"georgia","gwinnett",6.695
"georgia","gwinnett",7.63
"georgia","gwinnett",6.725
"georgia","gwinnett",7.62
"georgia","gwinnett",5.31
"georgia","gwinnett",6.53
"georgia","gwinnett",7.33
"georgia","gwinnett",7.29
"georgia","gwinnett",7.3
"georgia","gwinnett",6.73
"georgia","gwinnett",7.06
"georgia","gwinnett",6.73
"georgia","gwinnett",8.72
"georgia","gwinnett",7.86
"georgia","gwinnett",5.13
"georgia","gwinnett",7.47
"georgia","gwinnett",7.47
"georgia","gwinnett",7.86
"georgia","gwinnett",6.73
"georgia","gwinnett",8.72
"georgia","gwinnett",4.325
"georgia","gwinnett",6.32
"georgia","gwinnett",5.78
"georgia","gwinnett",7.62
"georgia","gwinnett",6.89
"georgia","gwinnett",2.12
"georgia","gwinnett",5.52333333333333
"georgia","gwinnett",7.05
"georgia","gwinnett",1.94
"georgia","gwinnett",7.51
"georgia","gwinnett",7.86
"georgia","gwinnett",7.86
"georgia","gwinnett",7
"georgia","gwinnett",5.885
"georgia","gwinnett",7.05
"georgia","gwinnett",5.31
"georgia","gwinnett",5.045
"georgia","gwinnett",2.82
"georgia","gwinnett",7.05
"georgia","gwinnett",5.76
"georgia","gwinnett",6.41
"georgia","gwinnett",7.47
"georgia","gwinnett",7.62
"georgia","gwinnett",7.65
"georgia","gwinnett",7.74
"georgia","gwinnett",8.21
"georgia","gwinnett",8.26
"georgia","gwinnett",3.22
"georgia","gwinnett",6.87
"georgia","gwinnett",6.63
"georgia","gwinnett",7.005
"georgia","gwinnett",7.47
"georgia","gwinnett",7.225
"georgia","gwinnett",6.03
"georgia","gwinnett",7.57
"georgia","gwinnett",7.26
"georgia","gwinnett",7.75
"georgia","gwinnett",6.65
"georgia","gwinnett",6.411111111
"georgia","gwinnett",3.76
"georgia","gwinnett",5.08
"georgia","gwinnett",5.42666666666667
"georgia","gwinnett",1.61
"georgia","gwinnett",5.55
"georgia","gwinnett",7
"georgia","gwinnett",2.24
"georgia","gwinnett",7.91
"georgia","gwinnett",7.91
"georgia","gwinnett",6.63
"georgia","gwinnett",4.93
"georgia","gwinnett",4.93
"georgia","gwinnett",7.51
"georgia","gwinnett",2.31
"georgia","gwinnett",7.33
"georgia","gwinnett",6.94
"georgia","gwinnett",6.48
"georgia","gwinnett",5.53333333333333
"georgia","gwinnett",7.75
"georgia","gwinnett",7.47
"georgia","gwinnett",8.21
"georgia","gwinnett",7.39
"georgia","gwinnett",7.115
"georgia","gwinnett",8.72
"georgia","gwinnett",7.11
"georgia","gwinnett",6.765
"georgia","gwinnett",4.82
"georgia","gwinnett",5.08
"georgia","gwinnett",6.66
"georgia","gwinnett",4.9
"georgia","gwinnett",6.39
"georgia","gwinnett",6.87
"georgia","gwinnett",5.19
"georgia","gwinnett",6.39
"georgia","gwinnett",2.545
"georgia","gwinnett",8.13
"georgia","gwinnett",5.15
"georgia","gwinnett",7.47
"georgia","gwinnett",7.05
"georgia","gwinnett",4.725
"georgia","gwinnett",6.41
"georgia","gwinnett",5.03
"georgia","gwinnett",6.68
"georgia","gwinnett",5.31
"georgia","gwinnett",6.18
"georgia","gwinnett",6.58333333333333
"georgia","gwinnett",7.47
"georgia","gwinnett",6.87
"georgia","gwinnett",7.51
"georgia","gwinnett",7.26
"georgia","gwinnett",7.65
"georgia","gwinnett",5.39
"georgia","gwinnett",4.585
"georgia","gwinnett",6.6
"georgia","gwinnett",7.27
"georgia","gwinnett",7.75
"georgia","gwinnett",5.56
"georgia","gwinnett",2.24
"georgia","gwinnett",7.77
"georgia","gwinnett",7.47
"georgia","gwinnett",7.27
"georgia","gwinnett",5.31
"georgia","gwinnett",6.33
"georgia","gwinnett",4.71
"georgia","gwinnett",2.28
"georgia","gwinnett",2.28
"georgia","gwinnett",7.65
"georgia","gwinnett",6.54
"georgia","gwinnett",5.31
"georgia","gwinnett",6.8
"georgia","gwinnett",5.305
"georgia","gwinnett",8.1
"georgia","gwinnett",7.05
"georgia","gwinnett",7.47
"georgia","gwinnett",7.91
"georgia","gwinnett",8.15
"georgia","gwinnett",8.72
"georgia","gwinnett",6.5
"georgia","gwinnett",8.37
"georgia","gwinnett",8.72
"georgia","gwinnett",7.1
"georgia","gwinnett",2.12
"georgia","gwinnett",2.44
"georgia","gwinnett",8.22
"georgia","gwinnett",8.03
"georgia","gwinnett",7.47
"georgia","gwinnett",7.1
"georgia","gwinnett",6.577777778
"georgia","gwinnett",7.05
"georgia","gwinnett",4.533333333
"georgia","gwinnett",5.55
"georgia","gwinnett",7.13
"georgia","gwinnett",5.635
"georgia","gwinnett",7.27
"georgia","gwinnett",6.1
"georgia","gwinnett",5.77
"georgia","gwinnett",7.47
"georgia","gwinnett",2.44
"georgia","gwinnett",4.93
"georgia","gwinnett",4.82
"georgia","gwinnett",1.9
"georgia","gwinnett",7.05
"georgia","gwinnett",7.47
"georgia","gwinnett",7.26
"georgia","gwinnett",8.22
"georgia","gwinnett",2.95
"georgia","gwinnett",6.87
"georgia","gwinnett",7.75
"georgia","gwinnett",2.95
"georgia","gwinnett",6.87
"georgia","gwinnett",2.24
"georgia","gwinnett",7.47
"georgia","gwinnett",7.75
"georgia","gwinnett",7.75
"georgia","gwinnett",4.33
"georgia","gwinnett",2.08
"georgia","gwinnett",8.72
"georgia","gwinnett",8.64
"georgia","gwinnett",7.65
"georgia","gwinnett",6.45
"georgia","gwinnett",7.27
"georgia","gwinnett",7.62
"georgia","gwinnett",7.2
"georgia","gwinnett",7.788888889
"georgia","gwinnett",7.1
"georgia","gwinnett",7.73
"georgia","gwinnett",6.022222222
"georgia","gwinnett",7.177777778
"georgia","gwinnett",3.92666666666667
"georgia","gwinnett",6.2
"georgia","gwinnett",5.31
"georgia","gwinnett",5.55
"georgia","gwinnett",7.75
"georgia","gwinnett",6.87
"georgia","gwinnett",6.63
"georgia","gwinnett",8.72
"georgia","gwinnett",4.95
"georgia","gwinnett",8.1
"georgia","gwinnett",7.26
"georgia","gwinnett",8.72
"georgia","gwinnett",2.95
"georgia","gwinnett",6.98
"georgia","gwinnett",7.365
"georgia","gwinnett",6.411111111
"georgia","gwinnett",5.31
"georgia","gwinnett",7.485
"georgia","gwinnett",8.17
"georgia","gwinnett",2.78
"georgia","gwinnett",5.63
"georgia","gwinnett",7.26
"georgia","gwinnett",7.41
"georgia","gwinnett",3.65
"georgia","gwinnett",8.72
"georgia","gwinnett",7.75
"georgia","gwinnett",1.8
"georgia","gwinnett",3.82
"georgia","gwinnett",7.51
"georgia","gwinnett",8.065
"georgia","gwinnett",7.2
"georgia","gwinnett",8.72
"georgia","gwinnett",5.02
"georgia","gwinnett",7.7
"georgia","gwinnett",4.05
"georgia","gwinnett",5.55
"georgia","gwinnett",8.72
"georgia","gwinnett",8.72
"georgia","gwinnett",1.94
"georgia","gwinnett",6.16
"georgia","gwinnett",2.24
"georgia","gwinnett",2.24
"georgia","gwinnett",4.09
"georgia","gwinnett",5.31
"georgia","gwinnett",6.91
"georgia","gwinnett",8.21
"georgia","gwinnett",8.72
"georgia","gwinnett",7.47
"georgia","gwinnett",6.58
"georgia","gwinnett",7.26
"georgia","gwinnett",6.87
"georgia","gwinnett",8.15
"georgia","gwinnett",6.87
"georgia","gwinnett",6.61
"georgia","gwinnett",6.783333333
"georgia","gwinnett",2.17
"georgia","gwinnett",7.26
"georgia","gwinnett",1.94
"georgia","gwinnett",2.24
"georgia","gwinnett",5.13
"georgia","gwinnett",8.37
"georgia","gwinnett",7.62
"georgia","gwinnett",8.72
"georgia","gwinnett",7.9
"georgia","gwinnett",5.31
"georgia","gwinnett",7.6
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.26
"georgia","gwinnett",8.188888889
"georgia","gwinnett",6.73
"georgia","gwinnett",7.47
"georgia","gwinnett",7.26
"georgia","gwinnett",5.41
"georgia","gwinnett",2.78
"georgia","gwinnett",8.72
"georgia","gwinnett",7.575
"georgia","gwinnett",8.22
"georgia","gwinnett",6.28
"georgia","gwinnett",7.2
"georgia","gwinnett",7.47
"georgia","gwinnett",7.65
"georgia","gwinnett",8.72
"georgia","gwinnett",5.22
"georgia","gwinnett",5.02
"georgia","gwinnett",7.59
"georgia","gwinnett",7.93666666666667
"georgia","gwinnett",8.39
"georgia","gwinnett",2.44
"georgia","gwinnett",8.17
"georgia","gwinnett",7.47
"georgia","gwinnett",7.51
"georgia","gwinnett",7.535
"georgia","gwinnett",7.33
"georgia","gwinnett",6.73
"georgia","gwinnett",3.58
"georgia","gwinnett",3.58
"georgia","gwinnett",7.86
"georgia","gwinnett",2.82
"georgia","gwinnett",6.39
"georgia","gwinnett",6.39
"georgia","gwinnett",4.33
"georgia","gwinnett",7.47
"georgia","gwinnett",7.47
"georgia","gwinnett",7.15
"georgia","gwinnett",5.31
"georgia","gwinnett",7.26
"georgia","habersham",5.925
"georgia","habersham",4.61
"georgia","habersham",5.75
"georgia","habersham",7.59
"georgia","habersham",4.09
"georgia","habersham",6.12
"georgia","habersham",7.47
"georgia","habersham",5
"georgia","habersham",6.98
"georgia","habersham",8.38
"georgia","habersham",6.73
"georgia","habersham",5.74
"georgia","habersham",6.73
